review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,engagement_score,price_bucket,review_month,age_group,segment
14408,Pietra Mendonça,28,Samsung,Galaxy A55,783.94,4468.46,BRL,5.7,3.0,Positive,Brazil,Portuguese,2024-12-18,True,3,1,2,3,1,10,AliExpress,13,"(707.968, 971.942]",2024-12,26-35,Premium
14409,Samantha Clark,38,Google,Pixel 7a,809.44,809.44,USD,1.0,4.0,Positive,USA,English,2023-01-30,True,4,4,5,3,4,5,BestBuy,8,"(707.968, 971.942]",2023-01,36-45,Upper-mid
14410,Renata Karz,20,Xiaomi,Mi 13 Pro,444.17,413.08,EUR,0.93,2.0,Neutral,Germany,German,2023-06-11,True,1,1,2,1,1,3,Flipkart,6,"(443.994, 707.968]",2023-06,18-25,Mid-range
14411,Scott Kelley,32,OnePlus,OnePlus 12,636.5,878.37,CAD,1.38,2.0,Negative,Canada,English,2024-08-24,True,2,1,2,2,1,2,Amazon,5,"(443.994, 707.968]",2024-08,26-35,Upper-mid
14412,Eileen Collins-Perry,31,Realme,Realme 12 Pro,456.47,356.05,GBP,0.78,4.0,Positive,UK,English,2023-09-22,True,3,3,3,4,3,9,AliExpress,12,"(443.994, 707.968]",2023-09,26-35,Budget
14413,Alexander Smith,21,Xiaomi,Poco X6,450.81,1654.47,AED,3.67,4.0,Positive,UAE,English,2023-12-08,False,4,3,3,2,2,3,AliExpress,3,"(443.994, 707.968]",2023-12,18-25,Mid-range
14414,Gregory Sherman,24,Motorola,Razr 40,790.25,2900.22,AED,3.67,3.0,Neutral,UAE,English,2025-01-07,True,2,3,3,2,5,5,Flipkart,8,"(707.968, 971.942]",2025-01,18-25,Mid-range
14415,Travis Gray,54,Motorola,Razr 40,398.91,1464.0,AED,3.67,4.0,Positive,UAE,English,2023-09-11,True,3,3,4,1,4,4,eBay,7,"(178.7, 443.994]",2023-09,46-55,Mid-range
14416,Aarini Raval,18,Samsung,Galaxy Note 20,932.69,77413.27,INR,83.0,3.0,Neutral,India,Hindi,2024-05-09,True,1,2,3,1,2,8,Flipkart,11,"(707.968, 971.942]",2024-05,18-25,Premium
14417,Tanner Thomas,18,Google,Pixel 7a,627.71,866.24,CAD,1.38,5.0,Positive,Canada,English,2024-09-29,True,2,5,5,5,3,6,Flipkart,9,"(443.994, 707.968]",2024-09,18-25,Upper-mid
14418,Andrew Montgomery,41,OnePlus,OnePlus 12,825.72,1139.49,CAD,1.38,4.0,Positive,Canada,English,2025-04-14,True,3,4,3,3,4,2,Flipkart,5,"(707.968, 971.942]",2025-04,36-45,Upper-mid
14419,Christopher Cannon,24,Realme,Realme Narzo 70,261.94,961.32,AED,3.67,5.0,Positive,UAE,English,2023-12-31,False,5,4,5,5,4,4,Unknown,4,"(178.7, 443.994]",2023-12,18-25,Budget
14420,Zaitra Lanka,26,Apple,iPhone 13,1378.62,114425.46,INR,83.0,1.0,Negative,India,Hindi,2024-10-24,True,2,2,1,1,1,0,Amazon,3,"(1235.916, 1499.89]",2024-10,26-35,Premium
14421,Guneet Dutt,18,Motorola,Edge 50,576.15,47820.45,INR,83.0,3.0,Negative,India,Hindi,2025-07-23,True,4,2,1,3,4,0,Flipkart,3,"(443.994, 707.968]",2025-07,18-25,Mid-range
14422,Janani Bava,45,Motorola,Razr 40,621.64,51596.12,INR,83.0,4.0,Positive,India,Hindi,2025-05-19,True,3,2,4,2,5,5,AliExpress,8,"(443.994, 707.968]",2025-05,36-45,Mid-range
14423,James Lewis,34,OnePlus,OnePlus 11R,921.74,921.74,USD,1.0,5.0,Positive,USA,English,2025-03-20,True,5,5,2,5,4,2,eBay,5,"(707.968, 971.942]",2025-03,26-35,Upper-mid
14424,Terri Hopkins,18,OnePlus,OnePlus 12,974.41,1344.69,CAD,1.38,1.0,Negative,Canada,English,2024-06-20,True,2,1,1,1,2,0,BestBuy,3,"(971.942, 1235.916]",2024-06,18-25,Upper-mid
14425,Kevin Robinson,30,Xiaomi,Mi 13 Pro,443.83,1628.86,AED,3.67,3.0,Neutral,UAE,English,2025-02-26,True,2,1,3,4,4,2,AliExpress,5,"(178.7, 443.994]",2025-02,26-35,Mid-range
14426,John Floyd,36,Samsung,Galaxy Note 20,879.88,3229.16,AED,3.67,3.0,Positive,UAE,English,2023-04-12,True,3,1,3,1,2,4,eBay,7,"(707.968, 971.942]",2023-04,36-45,Premium
14427,Univ.Prof. Gabriel Ruppersberger,48,Samsung,Galaxy S24,1386.09,1289.06,EUR,0.93,4.0,Positive,Germany,German,2023-04-07,True,4,4,4,2,3,3,BestBuy,6,"(1235.916, 1499.89]",2023-04,46-55,Premium
14428,Randy Kent,47,Samsung,Galaxy S24,1333.86,1840.73,CAD,1.38,3.0,Positive,Canada,English,2023-09-16,True,1,2,2,3,3,5,BestBuy,8,"(1235.916, 1499.89]",2023-09,46-55,Premium
14429,Alexander Thompson,21,Xiaomi,Poco X6,461.93,1695.28,AED,3.67,3.0,Negative,UAE,English,2023-10-28,True,2,1,2,2,1,2,Flipkart,5,"(443.994, 707.968]",2023-10,18-25,Mid-range
14430,Yauvani Kakar,38,Google,Pixel 7a,538.25,44674.75,INR,83.0,4.0,Positive,India,Hindi,2025-08-05,True,3,3,2,3,4,5,Flipkart,8,"(443.994, 707.968]",2025-08,36-45,Upper-mid
14431,Debra Wilson,26,Xiaomi,Mi 13 Pro,694.51,1062.6,AUD,1.53,1.0,Negative,Australia,English,2024-11-27,True,1,1,1,1,1,3,Flipkart,6,"(443.994, 707.968]",2024-11,26-35,Mid-range
14432,Aurora Monteiro,42,Samsung,Galaxy S24,1174.09,6692.31,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-09-20,False,3,2,4,4,3,3,Flipkart,3,"(971.942, 1235.916]",2024-09,36-45,Premium
14433,Mrs Bethan Edwards,28,Apple,iPhone 15 Pro,1102.27,859.77,GBP,0.78,4.0,Positive,UK,English,2024-08-30,False,3,2,3,1,3,3,BestBuy,3,"(971.942, 1235.916]",2024-08,26-35,Premium
14434,Ismail Scholl,43,Xiaomi,Poco X6,451.6,419.99,EUR,0.93,1.0,Negative,Germany,German,2023-03-03,True,1,1,1,1,1,2,AliExpress,5,"(443.994, 707.968]",2023-03,36-45,Mid-range
14435,Urmi Dhaliwal,18,OnePlus,OnePlus 12,819.47,68016.01,INR,83.0,2.0,Negative,India,Hindi,2025-05-31,True,2,1,2,1,3,1,BestBuy,4,"(707.968, 971.942]",2025-05,18-25,Upper-mid
14436,Mr Terence Wilson,18,Realme,Realme Narzo 70,345.87,269.78,GBP,0.78,1.0,Neutral,UK,English,2025-10-18,True,1,1,1,1,1,0,Flipkart,3,"(178.7, 443.994]",2025-10,18-25,Budget
14437,Käte Eberhardt,31,Google,Pixel 6,787.14,732.04,EUR,0.93,3.0,Positive,Germany,German,2023-11-12,True,3,3,1,4,4,5,eBay,8,"(707.968, 971.942]",2023-11,26-35,Upper-mid
14438,Heather Miller,47,OnePlus,OnePlus Nord 3,671.68,926.92,CAD,1.38,4.0,Positive,Canada,English,2024-05-23,True,2,4,4,5,4,4,BestBuy,7,"(443.994, 707.968]",2024-05,46-55,Upper-mid
14439,Luiz Gustavo Lopes,18,Apple,iPhone 14,977.51,5571.81,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2023-07-09,False,1,1,1,2,5,1,AliExpress,1,"(971.942, 1235.916]",2023-07,18-25,Premium
14440,Kimberly Stevens,30,Google,Pixel 7a,954.66,3503.6,AED,3.67,3.0,Positive,UAE,English,2023-05-23,True,3,1,1,4,4,8,BestBuy,11,"(707.968, 971.942]",2023-05,26-35,Upper-mid
14441,Vicki Wolfe,29,OnePlus,OnePlus 11R,663.47,915.59,CAD,1.38,4.0,Neutral,Canada,English,2025-07-02,False,4,3,3,2,4,1,AliExpress,1,"(443.994, 707.968]",2025-07,26-35,Upper-mid
14442,Dominic Noble,18,Realme,Realme 12 Pro,514.26,514.26,USD,1.0,5.0,Positive,USA,English,2025-10-01,True,4,3,4,4,4,5,Amazon,8,"(443.994, 707.968]",2025-10,18-25,Budget
14443,David Adams,18,Realme,Realme 12 Pro,318.7,487.61,AUD,1.53,2.0,Negative,Australia,English,2024-09-14,True,2,3,2,2,1,1,BestBuy,4,"(178.7, 443.994]",2024-09,18-25,Budget
14444,Frau Nuran Lorch B.A.,29,Samsung,Galaxy A55,857.68,797.64,EUR,0.93,5.0,Positive,Germany,German,2025-01-25,True,4,3,5,5,4,4,eBay,7,"(707.968, 971.942]",2025-01,26-35,Premium
14445,Kimberly Jones,27,OnePlus,OnePlus 11R,488.19,1791.66,AED,3.67,3.0,Positive,UAE,English,2025-07-28,True,3,2,3,3,3,5,BestBuy,8,"(443.994, 707.968]",2025-07,26-35,Upper-mid
14446,João Vitor da Paz,39,Realme,Realme Narzo 70,458.38,2612.77,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2024-06-12,True,3,3,2,4,3,2,Flipkart,5,"(443.994, 707.968]",2024-06,36-45,Budget
14447,Herr Hans-Werner Gude,18,Realme,Realme 12 Pro,211.24,196.45,EUR,0.93,3.0,Negative,Germany,German,2024-05-27,True,2,2,1,2,3,2,Flipkart,5,"(178.7, 443.994]",2024-05,18-25,Budget
14448,John Lewis,25,OnePlus,OnePlus 12,668.26,668.26,USD,1.0,4.0,Positive,USA,English,2024-08-22,True,3,3,2,5,5,3,AliExpress,6,"(443.994, 707.968]",2024-08,18-25,Upper-mid
14449,Mareen Textor,19,Motorola,Moto G Power,430.2,400.09,EUR,0.93,2.0,Neutral,Germany,German,2025-08-11,True,2,1,1,1,1,0,Amazon,3,"(178.7, 443.994]",2025-08,18-25,Mid-range
14450,Jessica Hall,24,Realme,Realme Narzo 70,374.0,516.12,CAD,1.38,4.0,Positive,Canada,English,2023-07-01,True,3,5,5,3,3,8,BestBuy,11,"(178.7, 443.994]",2023-07,18-25,Budget
14451,Liam Devi,40,Samsung,Galaxy Note 20,658.71,54672.93,INR,83.0,2.0,Negative,India,Hindi,2023-11-17,True,2,1,1,1,3,4,Unknown,7,"(443.994, 707.968]",2023-11,36-45,Premium
14452,Dipl.-Ing. Eckhard Mentzel,27,Google,Pixel 8,1070.42,995.49,EUR,0.93,5.0,Positive,Germany,German,2025-03-04,True,4,5,5,4,5,4,eBay,7,"(971.942, 1235.916]",2025-03,26-35,Upper-mid
14453,Jenna Reese,36,OnePlus,OnePlus 12,759.27,1047.79,CAD,1.38,4.0,Neutral,Canada,English,2023-06-25,True,4,2,4,2,4,1,BestBuy,4,"(707.968, 971.942]",2023-06,36-45,Upper-mid
14454,Elif Döhn,26,Realme,Realme Narzo 70,300.5,279.47,EUR,0.93,1.0,Negative,Germany,German,2024-01-21,True,2,1,1,1,1,1,eBay,4,"(178.7, 443.994]",2024-01,26-35,Budget
14455,Chad Boyd,30,Google,Pixel 8,819.42,1130.8,CAD,1.38,1.0,Negative,Canada,English,2024-11-13,True,2,1,1,1,1,1,BestBuy,4,"(707.968, 971.942]",2024-11,26-35,Upper-mid
14456,Kimberly Woods,18,Samsung,Galaxy S24,812.59,2982.21,AED,3.67,4.0,Positive,UAE,English,2025-05-28,True,3,4,3,5,3,7,AliExpress,10,"(707.968, 971.942]",2025-05,18-25,Premium
14457,Olivia Smith,29,OnePlus,OnePlus Nord 3,946.55,738.31,GBP,0.78,5.0,Positive,UK,English,2024-01-04,True,4,4,5,5,3,3,Flipkart,6,"(707.968, 971.942]",2024-01,26-35,Upper-mid
14458,Jessica Collins,38,Realme,Realme 12 Pro,589.01,589.01,USD,1.0,4.0,Positive,USA,English,2023-12-20,True,3,3,5,3,4,7,BestBuy,10,"(443.994, 707.968]",2023-12,36-45,Budget
14459,Breno Abreu,23,Motorola,Moto G Power,251.75,1434.98,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-04-08,False,3,5,1,4,4,5,Flipkart,5,"(178.7, 443.994]",2024-04,18-25,Mid-range
14460,Billy Burns,25,Google,Pixel 6,856.49,668.06,GBP,0.78,3.0,Positive,UK,English,2022-12-13,True,3,2,2,2,3,8,AliExpress,11,"(707.968, 971.942]",2022-12,18-25,Upper-mid
14461,Frank Campos,43,Realme,Realme 12 Pro,582.35,891.0,AUD,1.53,4.0,Positive,Australia,English,2023-09-23,True,4,4,4,5,4,5,Flipkart,8,"(443.994, 707.968]",2023-09,36-45,Budget
14462,David Anderson,36,Google,Pixel 6,828.86,1143.83,CAD,1.38,4.0,Positive,Canada,English,2024-01-29,True,3,4,3,3,4,0,eBay,3,"(707.968, 971.942]",2024-01,36-45,Upper-mid
14463,Mary Fischer,18,Xiaomi,Poco X6,292.49,1073.44,AED,3.67,5.0,Positive,UAE,English,2023-12-27,False,5,5,5,4,5,7,eBay,7,"(178.7, 443.994]",2023-12,18-25,Mid-range
14464,Barbara Sampson,36,Samsung,Galaxy S24,1382.36,2115.01,AUD,1.53,5.0,Positive,Australia,English,2024-05-17,True,3,5,5,5,5,4,Amazon,7,"(1235.916, 1499.89]",2024-05,36-45,Premium
14465,Aaron Pierce,44,Motorola,Moto G Power,499.7,1833.9,AED,3.67,1.0,Negative,UAE,English,2025-10-09,False,1,1,1,1,3,3,BestBuy,3,"(443.994, 707.968]",2025-10,36-45,Mid-range
14466,Karen Weeks,32,Apple,iPhone 14,1258.48,4618.62,AED,3.67,1.0,Negative,UAE,English,2023-12-05,True,1,1,1,1,2,0,Flipkart,3,"(1235.916, 1499.89]",2023-12,26-35,Premium
14467,Mitchell Mueller DDS,43,Apple,iPhone 13,967.61,1480.44,AUD,1.53,4.0,Positive,Australia,English,2025-08-25,True,4,3,3,4,5,7,AliExpress,10,"(707.968, 971.942]",2025-08,36-45,Premium
14468,Ana Lima,23,Xiaomi,Redmi Note 13,584.21,3330.0,BRL,5.7,1.0,Negative,Brazil,Portuguese,2024-08-09,True,1,1,1,1,4,2,eBay,5,"(443.994, 707.968]",2024-08,18-25,Mid-range
14469,Rickey Smith,18,OnePlus,OnePlus 12,851.24,851.24,USD,1.0,3.0,Positive,USA,English,2024-08-18,True,1,3,2,3,3,2,AliExpress,5,"(707.968, 971.942]",2024-08,18-25,Upper-mid
14470,Chelsea Turner,20,Realme,Realme 12 Pro,375.63,1378.56,AED,3.67,5.0,Positive,UAE,English,2025-08-11,True,4,5,4,5,4,5,AliExpress,8,"(178.7, 443.994]",2025-08,18-25,Budget
14471,Jill Martinez,25,Google,Pixel 8,663.12,663.12,USD,1.0,5.0,Positive,USA,English,2025-05-30,True,4,5,5,4,3,3,Flipkart,6,"(443.994, 707.968]",2025-05,18-25,Upper-mid
14472,Vamakshi Gala,26,OnePlus,OnePlus Nord 3,593.18,49233.94,INR,83.0,3.0,Positive,India,Hindi,2024-01-02,True,4,3,3,3,1,3,Unknown,6,"(443.994, 707.968]",2024-01,26-35,Upper-mid
14473,Lidija Ehlert,25,Xiaomi,Mi 13 Pro,517.37,481.15,EUR,0.93,1.0,Negative,Germany,German,2024-08-19,False,1,1,2,1,2,3,AliExpress,3,"(443.994, 707.968]",2024-08,18-25,Mid-range
14474,Christopher Stone,24,Realme,Realme Narzo 70,508.91,508.91,USD,1.0,5.0,Positive,USA,English,2025-09-19,True,4,3,5,5,5,4,BestBuy,7,"(443.994, 707.968]",2025-09,18-25,Budget
14475,Cynthia Morris,35,Apple,iPhone 13,949.61,949.61,USD,1.0,1.0,Negative,USA,English,2024-08-12,False,1,1,1,1,1,2,Flipkart,2,"(707.968, 971.942]",2024-08,26-35,Premium
14476,Monica Dalton,18,Apple,iPhone 15 Pro,1040.97,1436.54,CAD,1.38,2.0,Negative,Canada,English,2025-03-09,True,3,1,4,1,2,2,BestBuy,5,"(971.942, 1235.916]",2025-03,18-25,Premium
14477,Thomas Cavalcanti,31,Motorola,Razr 40,734.57,4187.05,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2022-11-24,False,2,1,3,4,2,2,BestBuy,2,"(707.968, 971.942]",2022-11,26-35,Mid-range
14478,Margaret Nash,22,Motorola,Edge 50,776.38,776.38,USD,1.0,4.0,Positive,USA,English,2025-05-01,True,4,3,4,2,3,3,BestBuy,6,"(707.968, 971.942]",2025-05,18-25,Mid-range
14479,Stephanie Jackson,28,Apple,iPhone 15 Pro,846.19,846.19,USD,1.0,1.0,Neutral,USA,English,2022-12-16,True,1,1,1,1,1,4,AliExpress,7,"(707.968, 971.942]",2022-12,26-35,Premium
14480,Beverly Thompson,39,Apple,iPhone 15 Pro,1485.14,1485.14,USD,1.0,2.0,Negative,USA,English,2023-04-18,True,1,1,1,2,1,3,eBay,6,"(1235.916, 1499.89]",2023-04,36-45,Premium
14481,Michael Watkins,22,Google,Pixel 7a,661.1,1011.48,AUD,1.53,4.0,Positive,Australia,English,2023-06-03,True,2,3,3,3,3,7,Flipkart,10,"(443.994, 707.968]",2023-06,18-25,Upper-mid
14482,Manuel Kaul B.Eng.,32,OnePlus,OnePlus 11R,823.08,765.46,EUR,0.93,1.0,Negative,Germany,German,2024-11-22,True,1,2,2,2,1,2,Amazon,5,"(707.968, 971.942]",2024-11,26-35,Upper-mid
14483,Ehrenfried Binner,34,Realme,Realme Narzo 70,591.62,550.21,EUR,0.93,1.0,Negative,Germany,German,2023-06-22,False,2,1,2,1,1,1,AliExpress,1,"(443.994, 707.968]",2023-06,26-35,Budget
14484,Richard Anderson PhD,24,Realme,Realme Narzo 70,556.34,556.34,USD,1.0,3.0,Negative,USA,English,2025-04-10,True,1,3,1,2,3,0,AliExpress,3,"(443.994, 707.968]",2025-04,18-25,Budget
14485,Ethan Johnson,29,Realme,Realme Narzo 70,450.44,1653.11,AED,3.67,3.0,Neutral,UAE,English,2025-08-31,True,3,1,3,3,2,3,eBay,6,"(443.994, 707.968]",2025-08,26-35,Budget
14486,Enzo Gabriel Mendes,38,Apple,iPhone 14,1094.51,6238.71,BRL,5.7,1.0,Negative,Brazil,Portuguese,2025-05-07,True,1,4,2,1,1,2,BestBuy,5,"(971.942, 1235.916]",2025-05,36-45,Premium
14487,Jalsa Sheth,21,Google,Pixel 6,946.65,78571.95,INR,83.0,3.0,Positive,India,Hindi,2025-03-28,True,2,4,3,1,2,7,eBay,10,"(707.968, 971.942]",2025-03,18-25,Upper-mid
14488,Mr Mohammed Pearson,29,Samsung,Galaxy S24,1129.58,881.07,GBP,0.78,4.0,Positive,UK,English,2025-09-29,True,3,2,2,3,3,3,eBay,6,"(971.942, 1235.916]",2025-09,26-35,Premium
14489,Mary Hebert,32,Xiaomi,Mi 13 Pro,205.86,284.09,CAD,1.38,3.0,Positive,Canada,English,2023-07-11,True,3,3,2,4,2,4,Flipkart,7,"(178.7, 443.994]",2023-07,26-35,Mid-range
14490,Andrew Thompson,54,Google,Pixel 8,727.52,1113.11,AUD,1.53,2.0,Negative,Australia,English,2023-07-14,True,1,2,1,1,3,1,BestBuy,4,"(707.968, 971.942]",2023-07,46-55,Upper-mid
14491,Jessica Walton-Davis,26,Apple,iPhone 14,1094.51,853.72,GBP,0.78,5.0,Positive,UK,English,2024-10-17,True,4,5,5,4,5,2,Amazon,5,"(971.942, 1235.916]",2024-10,26-35,Premium
14492,Danny Higgins,40,OnePlus,OnePlus Nord 3,434.64,339.02,GBP,0.78,2.0,Negative,UK,English,2023-10-18,True,1,2,2,1,1,1,AliExpress,4,"(178.7, 443.994]",2023-10,36-45,Upper-mid
14493,Yasmin Caldeira,26,Xiaomi,Redmi Note 13,479.47,2732.98,BRL,5.7,5.0,Positive,Brazil,Portuguese,2024-11-22,True,4,4,5,4,4,7,Flipkart,10,"(443.994, 707.968]",2024-11,26-35,Mid-range
14494,Reza Kensy,39,Realme,Realme Narzo 70,382.09,355.34,EUR,0.93,3.0,Neutral,Germany,German,2023-01-06,True,5,2,2,3,1,3,AliExpress,6,"(178.7, 443.994]",2023-01,36-45,Budget
14495,Kerstin Junken-Finke,25,Google,Pixel 8,917.94,853.68,EUR,0.93,2.0,Neutral,Germany,German,2024-01-21,True,3,1,1,3,1,1,BestBuy,4,"(707.968, 971.942]",2024-01,18-25,Upper-mid
14496,Agastya Toor,36,OnePlus,OnePlus 11R,836.69,69445.27,INR,83.0,3.0,Neutral,India,Hindi,2024-12-22,True,3,4,2,3,2,5,AliExpress,8,"(707.968, 971.942]",2024-12,36-45,Upper-mid
14497,Kristina Richards,43,Google,Pixel 7a,785.75,785.75,USD,1.0,5.0,Positive,USA,English,2025-04-03,True,4,5,5,5,5,2,Flipkart,5,"(707.968, 971.942]",2025-04,36-45,Upper-mid
14498,Michael Weaver,35,Motorola,Razr 40,702.07,968.86,CAD,1.38,2.0,Neutral,Canada,English,2023-04-21,True,1,1,3,1,1,2,eBay,5,"(443.994, 707.968]",2023-04,26-35,Mid-range
14499,Angela Lopez,23,Motorola,Edge 50,307.04,1126.84,AED,3.67,2.0,Neutral,UAE,English,2025-07-21,True,1,2,4,1,2,0,AliExpress,3,"(178.7, 443.994]",2025-07,18-25,Mid-range
14500,Jennifer Reyes,31,Samsung,Galaxy A55,1347.06,2061.0,AUD,1.53,4.0,Positive,Australia,English,2022-12-31,True,4,3,4,3,4,5,BestBuy,8,"(1235.916, 1499.89]",2022-12,26-35,Premium
14501,Wolfhard Ruppersberger,26,Realme,Realme Narzo 70,206.18,191.75,EUR,0.93,4.0,Positive,Germany,German,2025-04-15,True,3,3,2,4,3,7,Unknown,10,"(178.7, 443.994]",2025-04,26-35,Budget
14502,Mirella Sales,31,Motorola,Moto G Power,223.03,1271.27,BRL,5.7,3.0,Positive,Brazil,Portuguese,2024-01-15,True,2,3,2,3,2,0,BestBuy,3,"(178.7, 443.994]",2024-01,26-35,Mid-range
14503,Imaran Chauhan,18,Apple,iPhone 15 Pro,1424.17,118206.11,INR,83.0,5.0,Positive,India,Hindi,2024-09-07,False,5,5,4,4,5,4,eBay,4,"(1235.916, 1499.89]",2024-09,18-25,Premium
14504,Marcelo Pacheco,22,Realme,Realme 12 Pro,396.41,2259.54,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2023-01-27,True,3,3,3,2,4,2,AliExpress,5,"(178.7, 443.994]",2023-01,18-25,Budget
14505,Edward Morse,20,Motorola,Edge 50,393.88,543.55,CAD,1.38,2.0,Positive,Canada,English,2024-11-18,True,1,1,1,1,1,2,AliExpress,5,"(178.7, 443.994]",2024-11,18-25,Mid-range
14506,Urishilla Dass,18,Apple,iPhone 15 Pro,879.2,72973.6,INR,83.0,3.0,Neutral,India,Hindi,2025-10-08,True,1,3,3,2,1,1,BestBuy,4,"(707.968, 971.942]",2025-10,18-25,Premium
14507,Lotte Steinberg,30,Realme,Realme 12 Pro,346.95,322.66,EUR,0.93,1.0,Negative,Germany,German,2025-08-16,True,1,2,1,1,1,0,Amazon,3,"(178.7, 443.994]",2025-08,26-35,Budget
14508,Pietro Döring,36,Apple,iPhone 15 Pro,916.1,851.97,EUR,0.93,2.0,Neutral,Germany,German,2023-06-05,True,1,1,2,2,1,1,AliExpress,4,"(707.968, 971.942]",2023-06,36-45,Premium
14509,Kenneth Hunter,18,Motorola,Moto G Power,642.15,2356.69,AED,3.67,3.0,Positive,UAE,English,2025-01-08,True,4,2,3,2,2,7,AliExpress,10,"(443.994, 707.968]",2025-01,18-25,Mid-range
14510,Franz Wesack B.A.,18,Xiaomi,Mi 13 Pro,640.95,596.08,EUR,0.93,1.0,Neutral,Germany,German,2025-10-11,True,1,1,1,1,1,3,Amazon,6,"(443.994, 707.968]",2025-10,18-25,Mid-range
14511,Justin Cohen,28,Realme,Realme 12 Pro,358.77,1316.69,AED,3.67,2.0,Negative,UAE,English,2024-09-06,True,2,3,1,3,2,2,Amazon,5,"(178.7, 443.994]",2024-09,26-35,Budget
14512,Mary Fuller,45,OnePlus,OnePlus 11R,481.7,664.75,CAD,1.38,2.0,Negative,Canada,English,2023-02-14,True,3,1,1,3,2,2,AliExpress,5,"(443.994, 707.968]",2023-02,36-45,Upper-mid
14513,William Cooley,33,Apple,iPhone SE,837.98,3075.39,AED,3.67,2.0,Negative,UAE,English,2023-08-04,False,1,1,1,3,2,1,Amazon,1,"(707.968, 971.942]",2023-08,26-35,Premium
14514,Ekiya Sundaram,29,Google,Pixel 8,507.71,42139.93,INR,83.0,3.0,Positive,India,Hindi,2023-02-25,True,3,3,1,3,3,5,Flipkart,8,"(443.994, 707.968]",2023-02,26-35,Upper-mid
14515,Dr Gerald Davies,34,Google,Pixel 8,938.34,731.91,GBP,0.78,3.0,Neutral,UK,English,2025-08-04,False,4,3,1,1,1,6,Amazon,6,"(707.968, 971.942]",2025-08,26-35,Upper-mid
14516,Richard Thomas,23,Samsung,Galaxy A55,496.85,387.54,GBP,0.78,4.0,Positive,UK,English,2023-03-08,True,5,2,3,3,5,10,Amazon,13,"(443.994, 707.968]",2023-03,18-25,Premium
14517,Pawel Seifert,18,Google,Pixel 8,522.17,485.62,EUR,0.93,2.0,Negative,Germany,German,2025-10-20,True,2,2,3,2,3,3,Flipkart,6,"(443.994, 707.968]",2025-10,18-25,Upper-mid
14518,Srta. Isabel Fonseca,32,Motorola,Moto G Power,216.25,1232.62,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2023-08-11,True,1,4,2,3,1,1,Unknown,4,"(178.7, 443.994]",2023-08,26-35,Mid-range
14519,Robert Orr,44,Google,Pixel 6,708.63,1084.2,AUD,1.53,1.0,Positive,Australia,English,2025-06-17,True,2,1,1,1,1,9,Unknown,12,"(707.968, 971.942]",2025-06,36-45,Upper-mid
14520,Danilo Pires,42,Realme,Realme 12 Pro,285.85,1629.35,BRL,5.7,5.0,Positive,Brazil,Portuguese,2024-10-21,True,5,4,4,4,5,3,BestBuy,6,"(178.7, 443.994]",2024-10,36-45,Budget
14521,Derek Rosario,37,Motorola,Edge 50,782.55,1079.92,CAD,1.38,5.0,Positive,Canada,English,2025-06-28,False,5,4,4,4,5,8,Flipkart,8,"(707.968, 971.942]",2025-06,36-45,Mid-range
14522,Marcelo Duarte,38,Realme,Realme Narzo 70,597.97,3408.43,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2025-01-27,True,2,4,3,2,2,1,BestBuy,4,"(443.994, 707.968]",2025-01,36-45,Budget
14523,Tara Brewer,19,OnePlus,OnePlus Nord 3,579.64,2127.28,AED,3.67,4.0,Positive,UAE,English,2024-08-26,False,2,2,4,3,4,7,AliExpress,7,"(443.994, 707.968]",2024-08,18-25,Upper-mid
14524,Robert Rodriguez,22,Samsung,Galaxy Z Flip,1174.82,4311.59,AED,3.67,2.0,Negative,UAE,English,2025-08-10,True,1,2,4,2,3,0,BestBuy,3,"(971.942, 1235.916]",2025-08,18-25,Premium
14525,Timothy Shukla,34,Xiaomi,Mi 13 Pro,673.77,55922.91,INR,83.0,3.0,Neutral,India,Hindi,2023-01-17,True,3,5,2,2,1,0,eBay,3,"(443.994, 707.968]",2023-01,26-35,Mid-range
14526,Mrs Charlotte Ward,30,Xiaomi,Redmi Note 13,671.47,523.75,GBP,0.78,5.0,Positive,UK,English,2023-06-05,True,5,5,5,5,3,1,Flipkart,4,"(443.994, 707.968]",2023-06,26-35,Mid-range
14527,Isaiah Vig,20,Google,Pixel 6,741.47,61542.01,INR,83.0,5.0,Positive,India,Hindi,2024-12-07,False,4,3,4,5,4,3,BestBuy,3,"(707.968, 971.942]",2024-12,18-25,Upper-mid
14528,Gina Scott,28,Motorola,Moto G Power,407.1,407.1,USD,1.0,4.0,Positive,USA,English,2023-04-18,True,4,3,4,1,3,6,BestBuy,9,"(178.7, 443.994]",2023-04,26-35,Mid-range
